날짜,시가,고가,저가,종가,거래량,등락률
2024-11-26,29100,30000,27400,27800,1344533,-2.112676056338028
2024-11-27,28100,28300,27500,27500,581295,-1.079136690647482
2024-11-28,28100,33800,27750,31850,2986841,15.818181818181817
2024-11-29,32450,32950,29000,29500,1510189,-7.378335949764521
2024-12-02,29850,32450,29400,29400,1293655,-0.3389830508474576
2024-12-03,28050,28400,26800,27000,4191649,-8.16326530612245
2024-12-04,26050,27000,25050,25700,1605163,-4.814814814814815
2024-12-05,27850,27900,25650,25650,1638757,-0.19455252918287938
2024-12-06,24750,25500,23550,24350,3662034,-5.0682261208577
2024-12-09,24700,25050,22200,22350,1428919,-8.213552361396303
2024-12-10,22350,22700,20700,21150,5529868,-5.369127516778524
2024-12-11,21650,21750,20400,20800,2557351,-1.6548463356973995
2024-12-12,21700,24100,21300,24100,5683136,15.865384615384615
2024-12-13,23400,29350,23200,26200,7343801,8.71369294605809
2024-12-16,27150,29850,27100,28650,5808705,9.351145038167939
2024-12-17,29600,29650,25400,25700,3826742,-10.296684118673648
2024-12-18,26250,27400,25500,27150,2203249,5.642023346303502
2024-12-19,26050,26500,25650,26450,985307,-2.578268876611418
2024-12-20,26100,26450,24850,25000,891031,-5.482041587901701
2024-12-23,24750,25950,24000,24750,1062292,-1.0
2024-12-24,24150,24950,21400,21450,4446745,-13.333333333333334
2024-12-26,21500,21750,20450,20550,2291531,-4.195804195804196
2024-12-27,20300,21450,20000,20250,1580742,-1.4598540145985401
2024-12-30,20100,21500,19990,21200,1317153,4.691358024691358
2025-01-02,19940,20450,18450,19560,2660942,-7.735849056603773
2025-01-03,19200,20950,18950,20550,1808787,5.061349693251533
2025-01-06,20800,21800,20450,21350,1330506,3.8929440389294405
2025-01-07,21400,22000,20850,21200,1031163,-0.702576112412178
2025-01-08,20900,21900,20600,21300,2019858,0.4716981132075472
2025-01-09,21550,21800,20650,21800,1289384,2.3474178403755865
2025-01-10,21650,21650,20700,20700,1679681,-5.045871559633028
2025-01-13,20900,21400,20000,20050,1322927,-3.140096618357488
2025-01-14,20550,20850,20050,20500,702705,2.2443890274314215
2025-01-15,20500,20600,20000,20100,768623,-1.951219512195122
2025-01-16,20450,20750,20200,20300,635687,0.9950248756218906
2025-01-17,20200,20300,19950,20100,764160,-0.9852216748768473
2025-01-20,21200,22150,20550,21100,2719506,4.975124378109453
2025-01-21,21100,21300,19600,19900,1923874,-5.687203791469194
2025-01-22,19710,20100,19000,19400,1725371,-2.512562814070352
2025-01-23,18480,18790,17800,17910,2335206,-7.680412371134021
2025-01-24,17800,18630,17800,17960,1201843,0.27917364600781686
2025-01-31,18040,18260,17100,18010,1166438,0.27839643652561247
2025-02-03,17500,17500,16750,17060,929372,-5.274847307051638
2025-02-04,17060,17850,16900,17310,842124,1.4654161781946073
2025-02-05,17200,19420,17180,18700,2198307,8.03004043905257
2025-02-06,18700,18730,17860,17960,870197,-3.9572192513368987
2025-02-07,17960,18090,17290,17380,765681,-3.229398663697105
2025-02-10,17290,17610,16840,17570,733007,1.093210586881473
2025-02-11,17590,17590,16950,17120,574930,-2.5611838360842345
2025-02-12,17200,17250,16870,16880,634034,-1.4018691588785046
2025-02-13,16910,17300,16840,17300,963129,2.4881516587677726
2025-02-14,17400,17400,16730,17010,887354,-1.676300578034682
2025-02-17,16890,17300,16450,16790,1480242,-1.2933568489124045
2025-02-18,16840,16870,16410,16430,949853,-2.1441334127456817
2025-02-19,16420,17400,16410,16910,2363072,2.9214850882531955
2025-02-20,17010,17660,16670,16680,1369260,-1.360141927853341
2025-02-21,16980,20500,16910,19190,12677978,15.047961630695445
2025-02-24,19520,22950,19380,21850,10239929,13.861386138613863
2025-02-25,22350,23500,20150,20400,5096415,-6.636155606407322
2025-02-26,20550,24150,19700,23900,11355177,17.15686274509804
2025-02-27,23900,24650,22950,23300,4305740,-2.510460251046025
2025-02-28,22950,24150,22000,22500,3504305,-3.4334763948497855
2025-03-04,17400,20000,17000,17770,8216039,-21.022222222222222
2025-03-05,17770,17770,17770,17770,0,0.0
2025-03-06,13240,15400,13020,13130,11514656,-26.1114237478897
2025-03-07,13130,14450,13010,13060,7569092,-0.5331302361005331
2025-03-10,13060,13470,11760,12230,3655715,-6.355283307810107
2025-03-11,11700,13050,11420,13000,4610019,6.295993458708095
2025-03-12,12910,13250,12660,13120,2000700,0.9230769230769231
2025-03-13,13300,15490,13300,14630,8958750,11.509146341463415
2025-03-14,15100,15420,13330,13430,3494087,-8.202323991797677
2025-03-17,13420,13640,12600,12720,2375964,-5.286671630677588
2025-03-18,12600,12810,11860,11970,2706452,-5.89622641509434
2025-03-19,11810,12220,11430,11520,2172980,-3.7593984962406015
2025-03-20,11500,11770,10310,10380,3141618,-9.895833333333332
2025-03-21,10610,10630,9790,9900,4142543,-4.624277456647398
2025-03-24,0,0,0,9900,0,0.0
2025-03-25,0,0,0,9900,0,0.0
2025-03-26,0,0,0,9900,0,0.0
2025-03-27,0,0,0,9900,0,0.0
2025-03-28,0,0,0,9900,0,0.0
2025-03-31,0,0,0,9900,0,0.0
2025-04-01,0,0,0,9900,0,0.0
2025-04-02,0,0,0,9900,0,0.0
2025-04-03,0,0,0,9900,0,0.0
2025-04-04,0,0,0,9900,0,0.0
2025-04-07,0,0,0,9900,0,0.0
2025-04-08,0,0,0,9900,0,0.0
2025-04-09,0,0,0,9900,0,0.0
2025-04-10,0,0,0,9900,0,0.0
2025-04-11,0,0,0,9900,0,0.0
2025-04-14,0,0,0,9900,0,0.0
2025-04-15,0,0,0,9900,0,0.0
2025-04-16,0,0,0,9900,0,0.0
2025-04-17,0,0,0,9900,0,0.0
2025-04-18,0,0,0,9900,0,0.0
2025-04-21,0,0,0,9900,0,0.0
2025-04-22,0,0,0,9900,0,0.0
2025-04-23,0,0,0,9900,0,0.0
2025-04-24,0,0,0,9900,0,0.0
2025-04-25,0,0,0,9900,0,0.0
2025-04-28,0,0,0,9900,0,0.0
2025-04-29,0,0,0,9900,0,0.0
2025-04-30,0,0,0,9900,0,0.0
2025-05-02,0,0,0,9900,0,0.0
2025-05-07,0,0,0,9900,0,0.0
2025-05-08,0,0,0,9900,0,0.0
2025-05-09,0,0,0,9900,0,0.0
2025-05-12,0,0,0,9900,0,0.0
2025-05-13,0,0,0,9900,0,0.0
2025-05-14,0,0,0,9900,0,0.0
2025-05-15,0,0,0,9900,0,0.0
2025-05-16,0,0,0,9900,0,0.0
2025-05-19,0,0,0,9900,0,0.0
2025-05-20,0,0,0,9900,0,0.0
2025-05-21,0,0,0,9900,0,0.0
2025-05-22,0,0,0,9900,0,0.0
2025-05-23,0,0,0,9900,0,0.0
2025-05-26,0,0,0,9900,0,0.0
2025-05-27,0,0,0,9900,0,0.0
2025-05-28,0,0,0,9900,0,0.0
2025-05-29,0,0,0,9900,0,0.0
2025-05-30,0,0,0,9900,0,0.0
2025-06-02,0,0,0,9900,0,0.0
2025-06-04,0,0,0,9900,0,0.0
2025-06-05,0,0,0,9900,0,0.0
2025-06-09,0,0,0,9900,0,0.0
2025-06-10,0,0,0,9900,0,0.0
2025-06-11,0,0,0,9900,0,0.0
2025-06-12,0,0,0,9900,0,0.0
2025-06-13,0,0,0,9900,0,0.0
2025-06-16,0,0,0,9900,0,0.0
2025-06-17,0,0,0,9900,0,0.0
2025-06-18,0,0,0,9900,0,0.0
2025-06-19,0,0,0,9900,0,0.0
2025-06-20,0,0,0,9900,0,0.0
2025-06-23,0,0,0,9900,0,0.0
2025-06-24,0,0,0,9900,0,0.0
2025-06-25,0,0,0,9900,0,0.0
2025-06-26,0,0,0,9900,0,0.0
2025-06-27,0,0,0,9900,0,0.0
2025-06-30,0,0,0,9900,0,0.0
2025-07-01,0,0,0,9900,0,0.0
2025-07-02,0,0,0,9900,0,0.0
2025-07-03,0,0,0,9900,0,0.0
2025-07-04,0,0,0,9900,0,0.0
2025-07-07,0,0,0,9900,0,0.0
2025-07-08,0,0,0,9900,0,0.0
2025-07-09,0,0,0,9900,0,0.0
2025-07-10,0,0,0,9900,0,0.0
2025-07-11,0,0,0,9900,0,0.0
2025-07-14,0,0,0,9900,0,0.0
2025-07-15,0,0,0,9900,0,0.0
2025-07-16,0,0,0,9900,0,0.0
2025-07-17,0,0,0,9900,0,0.0
2025-07-18,0,0,0,9900,0,0.0
2025-07-21,0,0,0,9900,0,0.0
2025-07-22,0,0,0,9900,0,0.0
2025-07-23,0,0,0,9900,0,0.0
2025-07-24,0,0,0,9900,0,0.0
2025-07-25,0,0,0,9900,0,0.0
2025-07-28,0,0,0,9900,0,0.0
2025-07-29,0,0,0,9900,0,0.0
2025-07-30,0,0,0,9900,0,0.0
2025-07-31,0,0,0,9900,0,0.0
2025-08-01,0,0,0,9900,0,0.0
2025-08-04,0,0,0,9900,0,0.0
2025-08-05,0,0,0,9900,0,0.0
2025-08-06,0,0,0,9900,0,0.0
2025-08-07,0,0,0,9900,0,0.0
2025-08-08,0,0,0,9900,0,0.0
2025-08-11,0,0,0,9900,0,0.0
2025-08-12,0,0,0,9900,0,0.0
2025-08-13,0,0,0,9900,0,0.0
2025-08-14,0,0,0,9900,0,0.0
2025-08-18,0,0,0,9900,0,0.0
2025-08-19,0,0,0,9900,0,0.0
2025-08-20,0,0,0,9900,0,0.0
2025-08-21,0,0,0,9900,0,0.0
2025-08-22,0,0,0,9900,0,0.0
2025-08-25,0,0,0,9900,0,0.0
2025-08-26,0,0,0,9900,0,0.0
2025-08-27,0,0,0,9900,0,0.0
2025-08-28,0,0,0,9900,0,0.0
2025-08-29,0,0,0,9900,0,0.0
2025-09-01,0,0,0,9900,0,0.0
2025-09-02,0,0,0,9900,0,0.0
2025-09-03,0,0,0,9900,0,0.0
2025-09-04,0,0,0,9900,0,0.0
2025-09-05,0,0,0,9900,0,0.0
2025-09-08,0,0,0,9900,0,0.0
2025-09-09,0,0,0,9900,0,0.0
2025-09-10,0,0,0,9900,0,0.0
2025-09-11,0,0,0,9900,0,0.0
2025-09-12,0,0,0,9900,0,0.0
2025-09-15,0,0,0,9900,0,0.0
2025-09-16,0,0,0,9900,0,0.0
2025-09-17,0,0,0,9900,0,0.0
2025-09-18,0,0,0,9900,0,0.0
2025-09-19,0,0,0,9900,0,0.0
2025-09-22,0,0,0,9900,0,0.0
2025-09-23,0,0,0,9900,0,0.0
2025-09-24,0,0,0,9900,0,0.0
2025-09-25,0,0,0,9900,0,0.0
2025-09-26,0,0,0,9900,0,0.0
2025-09-29,0,0,0,9900,0,0.0
2025-09-30,0,0,0,9900,0,0.0
2025-10-01,0,0,0,9900,0,0.0
2025-10-02,0,0,0,9900,0,0.0
2025-10-10,0,0,0,9900,0,0.0
2025-10-13,0,0,0,9900,0,0.0
2025-10-14,0,0,0,9900,0,0.0
2025-10-15,0,0,0,9900,0,0.0
2025-10-16,0,0,0,9900,0,0.0
2025-10-17,0,0,0,9900,0,0.0
2025-10-20,0,0,0,9900,0,0.0
2025-10-21,0,0,0,9900,0,0.0
2025-10-22,0,0,0,9900,0,0.0
2025-10-23,0,0,0,9900,0,0.0
2025-10-24,0,0,0,9900,0,0.0
2025-10-27,0,0,0,9900,0,0.0
2025-10-28,0,0,0,9900,0,0.0
2025-10-29,0,0,0,9900,0,0.0
2025-10-30,0,0,0,9900,0,0.0
2025-10-31,0,0,0,9900,0,0.0
2025-11-03,0,0,0,9900,0,0.0
2025-11-04,0,0,0,9900,0,0.0
2025-11-05,0,0,0,9900,0,0.0
2025-11-06,0,0,0,9900,0,0.0
2025-11-07,0,0,0,9900,0,0.0
2025-11-10,0,0,0,9900,0,0.0
2025-11-11,0,0,0,9900,0,0.0
2025-11-12,0,0,0,9900,0,0.0
2025-11-13,0,0,0,9900,0,0.0
2025-11-14,0,0,0,9900,0,0.0
2025-11-17,0,0,0,9900,0,0.0
2025-11-18,0,0,0,9900,0,0.0
2025-11-19,0,0,0,9900,0,0.0
2025-11-20,0,0,0,9900,0,0.0
2025-11-21,0,0,0,9900,0,0.0
2025-11-24,0,0,0,9900,0,0.0
2025-11-25,0,0,0,9900,0,0.0
2025-11-26,0,0,0,9900,0,0.0
2025-11-27,0,0,0,9900,0,0.0
2025-11-28,0,0,0,9900,0,0.0
2025-12-01,0,0,0,9900,0,0.0
2025-12-02,0,0,0,9900,0,0.0
2025-12-03,0,0,0,9900,0,0.0
2025-12-04,0,0,0,9900,0,0.0
2025-12-05,0,0,0,9900,0,0.0
2025-12-08,0,0,0,9900,0,0.0
2025-12-09,0,0,0,9900,0,0.0
2025-12-10,0,0,0,9900,0,0.0
2025-12-11,0,0,0,9900,0,0.0
2025-12-12,0,0,0,9900,0,0.0
2025-12-15,0,0,0,9900,0,0.0
2025-12-16,0,0,0,9900,0,0.0
2025-12-17,0,0,0,9900,0,0.0
2025-12-18,0,0,0,9900,0,0.0
2025-12-19,0,0,0,9900,0,0.0
2025-12-22,0,0,0,9900,0,0.0
2025-12-23,0,0,0,9900,0,0.0
2025-12-24,0,0,0,9900,0,0.0
2025-12-26,0,0,0,9900,0,0.0
2025-12-29,0,0,0,9900,0,0.0
2025-12-30,0,0,0,9900,0,0.0
2026-01-02,0,0,0,9900,0,0.0
2026-01-05,0,0,0,9900,0,0.0
2026-01-06,0,0,0,9900,0,0.0
2026-01-07,0,0,0,9900,0,0.0
2026-01-08,0,0,0,9900,0,0.0
2026-01-09,0,0,0,9900,0,0.0
2026-01-12,0,0,0,9900,0,0.0
2026-01-13,0,0,0,9900,0,0.0
2026-01-14,0,0,0,9900,0,0.0
2026-01-15,0,0,0,9900,0,0.0
2026-01-16,0,0,0,9900,0,0.0
2026-01-19,0,0,0,9900,0,0.0
2026-01-20,0,0,0,9900,0,0.0
2026-01-21,0,0,0,9900,0,0.0
2026-01-22,0,0,0,9900,0,0.0
2026-01-23,0,0,0,9900,0,0.0
2026-01-26,0,0,0,9900,0,0.0
2026-01-27,0,0,0,9900,0,0.0
2026-01-28,0,0,0,9900,0,0.0
2026-01-29,0,0,0,9900,0,0.0
2026-01-30,0,0,0,9900,0,0.0
2026-02-02,0,0,0,9900,0,0.0
2026-02-03,0,0,0,9900,0,0.0
2026-02-04,0,0,0,9900,0,0.0
2026-02-05,0,0,0,9900,0,0.0
2026-02-06,0,0,0,9900,0,0.0
2026-02-09,0,0,0,9900,0,0.0
2026-02-10,0,0,0,9900,0,0.0
2026-02-11,0,0,0,9900,0,0.0
2026-02-12,0,0,0,9900,0,0.0
2026-02-13,0,0,0,9900,0,0.0
2026-02-19,0,0,0,9900,0,0.0
2026-02-20,0,0,0,9900,0,0.0
2026-02-23,0,0,0,9900,0,0.0
2026-02-24,0,0,0,9900,0,0.0
2026-02-25,0,0,0,9900,0,0.0
2026-02-26,0,0,0,9900,0,0.0
2026-02-27,0,0,0,9900,0,0.0
2026-03-03,0,0,0,9900,0,0.0
2026-03-04,0,0,0,9900,0,0.0
2026-03-05,0,0,0,9900,0,0.0
2026-03-06,0,0,0,9900,0,0.0
2026-03-09,0,0,0,9900,0,0.0
2026-03-10,0,0,0,9900,0,0.0
2026-03-11,0,0,0,9900,0,0.0
2026-03-12,0,0,0,9900,0,0.0
2026-03-13,0,0,0,9900,0,0.0
2026-03-16,0,0,0,9900,0,0.0
2026-03-17,0,0,0,9900,0,0.0
2026-03-18,0,0,0,9900,0,0.0
2026-03-19,0,0,0,9900,0,0.0
2026-03-20,0,0,0,9900,0,0.0
2026-03-23,0,0,0,9900,0,0.0
2026-03-24,0,0,0,9900,0,0.0
2026-03-25,0,0,0,9900,0,0.0
2026-03-26,0,0,0,9900,0,0.0
2026-03-27,0,0,0,9900,0,0.0
2026-03-30,0,0,0,9900,0,0.0
2026-03-31,0,0,0,9900,0,0.0
2026-04-01,0,0,0,9900,0,0.0
2026-04-02,0,0,0,9900,0,0.0
2026-04-03,0,0,0,9900,0,0.0
2026-04-06,0,0,0,9900,0,0.0
2026-04-07,0,0,0,9900,0,0.0
2026-04-08,0,0,0,9900,0,0.0
2026-04-09,0,0,0,9900,0,0.0
2026-04-10,0,0,0,9900,0,0.0
2026-04-13,0,0,0,9900,0,0.0
2026-04-14,0,0,0,9900,0,0.0
2026-04-15,0,0,0,9900,0,0.0
2026-04-16,0,0,0,9900,0,0.0
2026-04-17,0,0,0,9900,0,0.0
2026-04-20,0,0,0,9900,0,0.0
2026-04-21,0,0,0,9900,0,0.0
2026-04-22,0,0,0,9900,0,0.0
2026-04-23,0,0,0,9900,0,0.0
2026-04-24,0,0,0,9900,0,0.0
2026-04-27,0,0,0,9900,0,0.0
2026-04-28,0,0,0,9900,0,0.0
2026-04-29,0,0,0,9900,0,0.0
2026-04-30,0,0,0,9900,0,0.0
2026-05-04,0,0,0,9900,0,0.0
2026-05-06,0,0,0,9900,0,0.0
2026-05-07,0,0,0,9900,0,0.0
2026-05-08,0,0,0,9900,0,0.0
2026-05-11,0,0,0,9900,0,0.0
2026-05-12,0,0,0,9900,0,0.0
2026-05-13,0,0,0,9900,0,0.0
2026-05-14,0,0,0,9900,0,0.0
2026-05-15,0,0,0,9900,0,0.0
2026-05-18,0,0,0,9900,0,0.0
2026-05-19,0,0,0,9900,0,0.0
2026-05-20,0,0,0,9900,0,0.0
2026-05-21,0,0,0,9900,0,0.0
2026-05-22,0,0,0,9900,0,0.0
2026-05-26,0,0,0,9900,0,0.0
2026-05-27,0,0,0,9900,0,0.0
2026-05-28,0,0,0,9900,0,0.0
2026-05-29,0,0,0,9900,0,0.0
2026-06-01,0,0,0,9900,0,0.0
2026-06-02,0,0,0,9900,0,0.0
2026-06-04,0,0,0,9900,0,0.0
2026-06-05,0,0,0,9900,0,0.0
2026-06-08,0,0,0,9900,0,0.0
2026-06-09,0,0,0,9900,0,0.0
2026-06-10,0,0,0,9900,0,0.0
2026-06-11,0,0,0,9900,0,0.0
2026-06-12,0,0,0,9900,0,0.0
2026-06-15,0,0,0,9900,0,0.0
2026-06-16,0,0,0,9900,0,0.0
2026-06-17,0,0,0,9900,0,0.0
2026-06-18,0,0,0,9900,0,0.0
2026-06-19,0,0,0,9900,0,0.0
2026-06-22,0,0,0,9900,0,0.0
2026-06-23,0,0,0,9900,0,0.0
2026-06-24,0,0,0,9900,0,0.0
2026-06-25,0,0,0,9900,0,0.0
2026-06-26,0,0,0,9900,0,0.0
2026-06-29,0,0,0,9900,0,0.0
2026-06-30,0,0,0,9900,0,0.0
2026-07-01,0,0,0,9900,0,0.0
2026-07-02,0,0,0,9900,0,0.0
2026-07-03,0,0,0,9900,0,0.0
2026-07-06,0,0,0,9900,0,0.0
2026-07-07,0,0,0,9900,0,0.0
2026-07-08,0,0,0,9900,0,0.0
2026-07-09,0,0,0,9900,0,0.0
2026-07-10,0,0,0,9900,0,0.0
2026-07-13,0,0,0,9900,0,0.0
2026-07-14,0,0,0,9900,0,0.0
2026-07-15,0,0,0,9900,0,0.0
2026-07-16,0,0,0,9900,0,0.0
2026-07-20,0,0,0,9900,0,0.0
2026-07-21,0,0,0,9900,0,0.0
2026-07-22,0,0,0,9900,0,0.0
2026-07-23,0,0,0,9900,0,0.0
2026-07-24,0,0,0,9900,0,0.0
2026-07-27,0,0,0,9900,0,0.0
2026-07-28,0,0,0,9900,0,0.0
2026-07-29,0,0,0,9900,0,0.0
2026-07-30,0,0,0,9900,0,0.0
2026-07-31,0,0,0,9900,0,0.0
2026-08-03,0,0,0,9900,0,0.0
2026-08-04,0,0,0,9900,0,0.0
2026-08-05,0,0,0,9900,0,0.0
2026-08-06,0,0,0,9900,0,0.0
2026-08-07,0,0,0,9900,0,0.0
2026-08-10,0,0,0,9900,0,0.0
2026-08-11,0,0,0,9900,0,0.0
2026-08-12,0,0,0,9900,0,0.0
2026-08-13,0,0,0,9900,0,0.0
2026-08-14,0,0,0,9900,0,0.0
2026-08-18,0,0,0,9900,0,0.0
2026-08-19,0,0,0,9900,0,0.0
2026-08-20,0,0,0,9900,0,0.0
2026-08-21,0,0,0,9900,0,0.0
