날짜,시가,고가,저가,종가,거래량,등락률
2024-04-11,0,0,0,101437,0,0.0
2024-04-12,0,0,0,101437,0,0.0
2024-04-15,0,0,0,101437,0,0.0
2024-04-16,0,0,0,101437,0,0.0
2024-04-17,0,0,0,101437,0,0.0
2024-04-18,0,0,0,101437,0,0.0
2024-04-19,0,0,0,101437,0,0.0
2024-04-22,0,0,0,101437,0,0.0
2024-04-23,0,0,0,101437,0,0.0
2024-04-24,0,0,0,101437,0,0.0
2024-04-25,112130,113209,103791,106048,6160330,4.545678598538995
2024-04-26,106342,107127,102516,103988,1983145,-1.942516596258298
2024-04-29,103006,104674,101143,103988,1772851,0.0
2024-04-30,106440,108304,104085,104184,2180858,0.1884832865330615
2024-05-02,103006,104184,102025,102124,802313,-1.9772709821085772
2024-05-03,103202,104772,99278,99377,1657552,-2.6898672202420584
2024-05-07,99474,100357,97807,98592,1285494,-0.789921209132898
2024-05-08,98101,99279,97317,99181,1069571,0.5974115546900357
2024-05-09,98886,98886,97121,97121,1044001,-2.077010717778607
2024-05-10,97513,98494,96041,96336,977338,-0.8082700960657324
2024-05-13,96434,96826,93197,93197,1342021,-3.258387311077894
2024-05-14,93785,98494,93687,96042,2301042,3.052673369314463
2024-05-16,96728,99083,95551,98887,1468515,2.962245684179838
2024-05-17,99180,101044,97806,97807,1190646,-1.092155692861549
2024-05-20,98689,99278,97120,97807,762378,0.0
2024-05-21,97218,97415,94177,94472,1214353,-3.4097763963724477
2024-05-22,95747,96924,94177,95355,871946,0.9346684731984081
2024-05-23,94373,95648,93588,94962,686385,-0.4121440931256882
2024-05-24,93589,94276,92019,92216,1107939,-2.891682988985068
2024-05-27,92313,96728,89076,95453,2616602,3.510236835256355
2024-05-28,95746,96531,92902,92902,1052976,-2.6725194598388735
2024-05-29,91823,92608,88586,88586,1471507,-4.6457557426104925
2024-05-30,87310,91431,87310,88390,1389226,-0.22125392274174252
2024-05-31,88782,92608,86721,92608,2619183,4.772033035411245
2024-06-03,92019,94570,90646,91529,1108826,-1.1651261230131307
2024-06-04,91626,97316,91332,94570,2052956,3.3224442526412394
2024-06-05,94569,99965,94471,98690,2404918,4.356561277360685
2024-06-07,99474,107126,97708,105459,4463068,6.858850947411085
2024-06-10,105949,105949,100161,101731,2206623,-3.5350230895419075
2024-06-11,102516,104282,100554,101143,1428786,-0.577994908140095
2024-06-12,100161,102123,98199,99377,983916,-1.746042731578063
2024-06-13,101535,101535,98788,99083,1333468,-0.2958431025287541
2024-06-14,99769,100259,97218,97513,1288798,-1.5845301413966069
2024-06-17,96434,98101,95257,95257,1029604,-2.3135376821552
2024-06-18,96630,97317,92314,92314,1390909,-3.0895367269596985
2024-06-19,91627,95943,91234,94276,1594942,2.125354767424226
2024-06-20,94177,95158,92215,92314,838785,-2.0811235096949385
2024-06-21,90939,93686,90841,91038,978245,-1.3822388803431764
2024-06-24,90449,90940,89272,89567,835701,-1.6158087831454997
2024-06-25,89566,91332,88782,88782,749273,-0.876438866993424
2024-06-26,89763,90253,87604,87801,786795,-1.104953706832466
2024-06-27,88978,90743,87800,87899,815368,0.11161604081958065
2024-06-28,87899,90548,87016,88390,1006208,0.5585956609290208
2024-07-01,88782,90450,87408,90450,780126,2.3305803823961986
2024-07-02,91332,91626,87996,88291,724420,-2.386954118297402
2024-07-03,89763,95943,89665,95061,3059516,7.667825712700049
2024-07-04,97611,101829,95159,95159,2692413,0.10309169901431713
2024-07-05,95158,98788,93196,96434,1300069,1.3398627560188736
2024-07-08,95550,105655,95256,102418,4438868,6.205280295331522
2024-07-09,103006,103595,99082,99279,1793596,-3.064890937139956
2024-07-10,101045,102026,97219,98004,1336248,-1.2842595110748498
2024-07-11,98788,100750,96434,96434,1696419,-1.6019754295743032
2024-07-12,95943,99474,95845,99475,1345230,3.1534521019557413
2024-07-15,100358,101437,97709,101045,1654695,1.5782860015079165
2024-07-16,99573,100259,95158,95551,1579549,-5.4371814538077095
2024-07-17,95256,96924,92607,92902,1357820,-2.772341472093437
2024-07-18,92215,98788,91627,96336,2324774,3.6963682159695166
2024-07-19,96335,98592,95354,98396,1340007,2.138349111443282
2024-07-22,98003,98101,93196,93589,1112534,-4.885361193544453
2024-07-23,94766,95354,91136,91627,1001034,-2.0964002179743346
2024-07-24,90449,93784,90351,91136,801522,-0.5358682484420532
2024-07-25,89763,94472,88978,94178,1308323,3.337868679775281
2024-07-26,93687,94570,90744,92608,742218,-1.667056000339782
2024-07-29,92510,94177,90548,93295,812112,0.7418365583966827
2024-07-30,92706,96139,92510,94276,1187786,1.05150329599657
2024-07-31,93392,93392,90449,90548,1047892,-3.954346811489669
2024-08-01,91234,92411,88291,91823,1194838,1.408092945178248
2024-08-02,89959,92510,89370,89469,835603,-2.563627849231674
2024-08-05,88291,90841,78873,79560,2211418,-11.075344532743186
2024-08-06,82405,90645,82012,89763,2082197,12.824283559577676
2024-08-07,88880,90743,86918,86918,1073014,-3.1694573487962745
2024-08-08,85250,87408,82699,82994,1008647,-4.514599967785729
2024-08-09,86918,90547,85937,88782,1541326,6.9739981203460495
2024-08-12,89173,90253,87996,88291,783934,-0.5530400306368408
2024-08-13,88291,90253,86525,88488,868069,0.22312579991165576
2024-08-14,91038,91528,88781,89076,1007800,0.6644968809330078
2024-08-16,90547,91332,87604,87899,1147681,-1.3213435717814002
2024-08-19,87212,87506,83484,83877,1119247,-4.575706208261756
2024-08-20,84956,85348,83484,83583,689245,-0.35051325154690793
2024-08-21,83287,86525,83287,86329,1015155,3.285357070217628
2024-08-22,87114,87997,85741,87507,867847,1.364547255267639
2024-08-23,86427,87604,84857,85152,644435,-2.691213274366622
2024-08-26,86231,87114,84563,85545,550774,0.46152762119503943
2024-08-27,85348,86231,83974,84956,485551,-0.6885265065170378
2024-08-28,84955,85348,81914,82307,706395,-3.1180846555864212
2024-08-29,81325,85347,81325,83484,866141,1.4300120281385544
2024-08-30,83975,84563,82699,83975,577289,0.5881366489387188
2024-09-02,84171,89763,84073,88390,2026291,5.257517118189938
2024-09-03,88683,88977,86917,87310,647959,-1.2218576762077158
2024-09-04,85348,87114,83484,83877,825345,-3.931966555950063
2024-09-05,84661,85054,81522,82111,886063,-2.105463953169522
2024-09-06,82601,83386,76322,76421,1683243,-6.929644018462812
2024-09-09,75047,76126,73281,73772,1239449,-3.4663247013255516
2024-09-10,74263,75734,71222,71222,1019386,-3.456595998481809
2024-09-11,72104,74557,71810,73184,1109598,2.7547667855437927
2024-09-12,74654,77205,73968,75636,1058245,3.35045911674683
2024-09-13,76715,76911,73576,75342,752497,-0.3887037918451531
2024-09-19,77009,77009,74164,75538,607482,0.2601470627272969
2024-09-20,77500,78088,76322,77304,819358,2.3378961582249995
2024-09-23,76813,81718,75930,81228,1070995,5.076063334368209
2024-09-24,82896,90842,82209,88488,3155175,8.937804697887428
2024-09-25,89370,89958,86819,87310,1486667,-1.331253955338577
2024-09-26,87605,90254,87310,90254,1276183,3.3718932539228037
2024-09-27,90253,90743,88585,89861,888033,-0.4354377645312119
2024-09-30,90842,92313,86918,86918,1328419,-3.2750581453578307
2024-10-02,86329,91528,85937,90646,1320670,4.2891000713316005
2024-10-04,90547,92509,87899,87899,1317814,-3.030470180702954
2024-10-07,89958,90645,88781,90057,960026,2.4550905015984252
2024-10-08,89174,91823,88389,90548,981758,0.5452102557269285
2024-10-10,90743,91037,87212,87212,1080609,-3.6842337765604984
2024-10-11,87212,89468,85250,85250,985854,-2.249690409576664
2024-10-14,83484,84171,82405,82896,907017,-2.761290322580645
2024-10-15,83288,85152,80443,80738,883116,-2.603261918548543
2024-10-16,81424,81718,79560,80051,520620,-0.8509004434095468
2024-10-17,79854,80737,79070,79070,489164,-1.2254687636631647
2024-10-18,78873,79658,77990,78579,534711,-0.6209687618565828
2024-10-21,78187,79168,77696,78874,501090,0.37541836877537255
2024-10-22,78775,78775,74950,74950,950477,-4.975023455130969
2024-10-23,74949,78775,74458,78481,798432,4.711140760507004
2024-10-24,79854,80443,76126,76519,589356,-2.4999681451561524
2024-10-25,79167,79658,76322,76715,528916,0.2561455324821286
2024-10-28,77304,80836,77304,80836,794454,5.371830802320277
2024-10-29,80345,80541,78088,80247,517456,-0.7286357563461824
2024-10-30,79756,80639,78677,78874,391035,-1.7109673881889664
2024-10-31,78284,79462,77303,77500,483702,-1.7420189162461648
2024-11-01,75930,78873,75243,78579,512571,1.392258064516129
2024-11-04,78873,85249,78382,84367,1549809,7.365835655836801
2024-11-05,83778,86231,82797,85054,748458,0.8142994298718693
2024-11-06,87211,87310,77401,78579,2028753,-7.612810684976604
2024-11-07,78285,79070,75244,77108,1116050,-1.8720014253171966
2024-11-08,78089,80835,78089,78089,855802,1.272241531358614
2024-11-11,78187,79560,74949,75146,876112,-3.7687766522813715
2024-11-12,75734,77499,74851,75734,781898,0.7824767785377797
2024-11-13,75244,76519,71908,73086,923010,-3.496448094647054
2024-11-14,73380,74851,67298,67298,1519061,-7.919437375147087
2024-11-15,64648,66610,60724,64060,2639787,-4.811435703884216
2024-11-18,64060,67984,63570,66317,1300705,3.523259444270996
2024-11-19,66611,67984,64452,67396,742083,1.6270337922403004
2024-11-20,67101,70534,66316,68671,712396,1.8918036678734644
2024-11-21,69161,73968,68279,73086,1316048,6.429205923898007
2024-11-22,73478,75047,72791,74165,786343,1.4763429384560653
2024-11-25,75439,80639,74557,77402,1716910,4.364592462751972
2024-11-26,77794,85054,77206,77893,2575054,0.6343505335779437
2024-11-27,78579,81130,76715,76912,1126735,-1.2594199735534644
2024-11-28,78775,79953,77500,78874,796478,2.550967339296859
2024-11-29,78579,78677,74655,74655,815266,-5.349037705707838
2024-12-02,75538,77206,73576,74165,832857,-0.6563525550867323
2024-12-03,74851,75342,71810,72399,1009789,-2.3811771051034856
2024-12-04,71025,72300,69651,69946,1082206,-3.3881683448666418
2024-12-05,70633,71123,68082,68377,724364,-2.2431590083778916
2024-12-06,68965,70437,67101,69456,1135186,1.5780159995320064
2024-12-09,68670,71515,67689,68769,1298592,-0.989115411195577
2024-12-10,70829,71222,69652,70241,820139,2.140499352906106
2024-12-11,70240,72300,69259,69750,813788,-0.6990219387537193
2024-12-12,70926,71123,68670,70044,1191902,0.42150537634408597
2024-12-13,69946,71221,69455,70829,764888,1.1207241162697734
2024-12-16,71418,71712,69456,70241,706754,-0.8301684338335993
2024-12-17,70436,70436,65237,65826,1359320,-6.285502769038026
2024-12-18,66415,67003,65924,66415,709294,0.8947832163582778
2024-12-19,64746,66708,64648,65139,647623,-1.9212527290521717
2024-12-20,65335,65924,61902,62491,872329,-4.065152980549287
2024-12-23,62883,63275,59841,61902,1011161,-0.9425357251444209
2024-12-24,62195,63275,60233,60332,879498,-2.536267002681658
2024-12-26,60920,61116,57585,57585,1277301,-4.553139295896043
2024-12-27,57585,58468,55329,55918,1411141,-2.8948510896934962
2024-12-30,55917,58271,55623,56408,913844,0.8762831288672699
2025-01-02,56506,56604,54053,54152,935277,-3.99943270458091
2025-01-03,54446,61902,54446,59646,3104482,10.14551632442015
2025-01-06,60822,63373,59841,62392,1601580,4.603829259296517
2025-01-07,62588,63569,61116,61215,972863,-1.8864598025387869
2025-01-08,60430,64746,60430,63962,1515886,4.4874622233112795
2025-01-09,63766,64550,61804,63668,1008311,-0.45964791595009535
2025-01-10,63569,63667,61313,61313,769296,-3.6988754162216497
2025-01-13,60822,61803,59351,59351,753598,-3.199973904392217
2025-01-14,60332,63766,59842,62687,1240157,5.62079830162929
2025-01-15,63177,65041,61313,61608,1039045,-1.7212500199403384
2025-01-16,63765,64256,62000,62000,904720,0.636281002467212
2025-01-17,61999,62686,60920,61117,548256,-1.4241935483870969
2025-01-20,61509,63962,61509,63472,1146308,3.853265049004369
2025-01-21,62490,62883,58861,59744,1365266,-5.873456012099823
2025-01-22,60528,61706,60136,61706,741903,3.2840117836100697
2025-01-23,61117,61215,59743,59940,491411,-2.861958318477944
2025-01-24,60430,60528,59351,59842,458216,-0.16349683016349684
2025-01-31,59842,60823,59057,59842,464739,0.0
2025-02-03,58566,58958,55819,56114,865953,-6.229738310885331
2025-02-04,57487,61018,57291,58174,1048442,3.671098121680864
2025-02-05,58272,59841,58272,59155,451829,1.6863203492969367
2025-02-06,60038,60136,58174,58567,529637,-0.9939988166680754
2025-02-07,58763,61411,57683,58763,815959,0.3346594498608432
2025-02-10,57781,59449,56898,58959,723792,0.3335432159692323
2025-02-11,59252,60037,58075,58468,740270,-0.832782102817212
2025-02-12,57977,59841,57879,58468,662519,0.0
2025-02-13,58959,61215,58861,60725,1240238,3.860231237600055
2025-02-14,60725,60725,59351,59548,609771,-1.9382461918484972
2025-02-17,59743,62392,59154,61117,1232488,2.634849197286223
2025-02-18,61902,62000,60038,60627,544070,-0.8017409231474059
2025-02-19,60921,63668,60823,62589,1580814,3.2361818991538422
2025-02-20,62980,63569,61901,62098,1067780,-0.7844828963555897
2025-02-21,63079,67493,62490,65924,2709527,6.161229025089375
2025-02-24,65237,67298,64747,67298,1479965,2.084218190643772
2025-02-25,66904,67199,63961,64158,996683,-4.66581473446462
2025-02-26,63275,67200,63177,67200,1127369,4.741419620312354
2025-02-27,66900,68100,65700,65900,623392,-1.9345238095238095
2025-02-28,65000,65200,61100,62200,1276060,-5.614567526555387
2025-03-04,61900,62100,57800,58100,1255916,-6.591639871382636
2025-03-05,58800,60400,58200,58900,728668,1.376936316695353
2025-03-06,59700,60700,58500,58700,713885,-0.3395585738539898
2025-03-07,58000,60000,57600,59500,628569,1.362862010221465
2025-03-10,59400,60900,58600,60000,675281,0.8403361344537815
2025-03-11,58000,58900,57400,58300,560531,-2.833333333333333
2025-03-12,58700,59300,58300,59000,371180,1.2006861063464835
2025-03-13,59900,60200,57400,57400,786331,-2.711864406779661
2025-03-14,57700,59800,56600,59800,839738,4.181184668989547
2025-03-17,59600,60200,58200,59900,736327,0.16722408026755853
2025-03-18,60300,61300,59300,60200,723594,0.5008347245409015
2025-03-19,60000,60700,59700,60200,485981,0.0
2025-03-20,61300,62100,60200,60400,647273,0.33222591362126247
2025-03-21,60700,63000,58800,61100,1114255,1.1589403973509933
2025-03-24,61600,61700,59800,59900,334204,-1.9639934533551555
2025-03-25,60600,61100,58500,58700,351477,-2.003338898163606
2025-03-26,59200,60200,58500,59800,337180,1.8739352640545146
2025-03-27,59100,59600,57900,58200,217694,-2.6755852842809364
2025-03-28,58100,58500,56500,56800,330740,-2.405498281786942
2025-03-31,54500,55500,49500,49650,2218093,-12.588028169014084
2025-04-01,50100,50500,48300,48500,1263977,-2.3162134944612287
2025-04-02,49050,49450,46500,47200,936573,-2.6804123711340204
2025-04-03,45300,48700,45150,47850,1006606,1.3771186440677965
2025-04-04,47000,53900,47000,52100,2781441,8.881922675026123
2025-04-07,50400,52500,49550,49650,1021352,-4.702495201535509
2025-04-08,51500,51500,49250,49650,584098,0.0
2025-04-09,48700,50400,47650,47800,682920,-3.726082578046324
2025-04-10,51600,52400,50500,52400,1014895,9.623430962343097
2025-04-11,50800,51800,49850,50900,502159,-2.8625954198473282
2025-04-14,51400,53000,50800,51200,516320,0.5893909626719057
2025-04-15,51000,51300,49700,49800,577462,-2.734375
2025-04-16,50000,50400,48000,48050,537868,-3.5140562248995986
2025-04-17,47750,48800,47750,48400,382780,0.72840790842872
2025-04-18,48550,48850,47500,48000,406238,-0.8264462809917356
2025-04-21,47550,48450,47350,47400,359895,-1.25
2025-04-22,47150,48300,46800,47250,360719,-0.31645569620253167
2025-04-23,48250,49750,48000,49600,720360,4.973544973544974
2025-04-24,50400,50600,49200,50100,538866,1.0080645161290323
2025-04-25,50500,52500,49900,51000,852234,1.7964071856287425
2025-04-28,52000,54100,51300,51500,909029,0.9803921568627451
2025-04-29,52300,52500,50000,51100,489857,-0.7766990291262136
2025-04-30,51300,51300,49650,51000,796552,-0.19569471624266144
2025-05-02,50000,50900,49500,50200,375866,-1.5686274509803921
2025-05-07,50600,50900,47950,48400,742958,-3.5856573705179287
2025-05-08,48450,49100,48000,48650,487153,0.5165289256198348
2025-05-09,48900,49000,47050,47150,523288,-3.0832476875642345
2025-05-12,47450,47750,47150,47700,522658,1.166489925768823
2025-05-13,48250,49100,46900,46950,583073,-1.5723270440251573
2025-05-14,47000,47200,44950,46900,897935,-0.10649627263045794
2025-05-15,46700,46800,45650,45650,370852,-2.6652452025586353
2025-05-16,45650,45950,44050,44050,535686,-3.5049288061336252
2025-05-19,43150,44500,43100,44100,480217,0.11350737797956867
2025-05-20,44300,44450,41000,41200,848559,-6.575963718820861
2025-05-21,41150,42550,41000,41000,640834,-0.48543689320388345
2025-05-22,41050,41950,39600,41300,845782,0.7317073170731708
2025-05-23,41550,41800,39200,39300,764511,-4.842615012106537
2025-05-26,39050,40650,39050,39500,838977,0.5089058524173028
2025-05-27,39200,39450,37750,38350,665029,-2.911392405063291
2025-05-28,38750,41400,38350,40900,1423135,6.6492829204693615
2025-05-29,41100,44250,40100,43050,2143367,5.256723716381418
2025-05-30,42700,43200,41450,42800,1271592,-0.5807200929152149
2025-06-02,42900,44700,41900,42100,882100,-1.6355140186915886
2025-06-04,43050,45100,43050,43700,1327121,3.800475059382423
2025-06-05,43800,45750,43050,45350,908761,3.775743707093822
2025-06-09,44850,45250,43550,44300,675804,-2.3153252480705624
2025-06-10,44800,45000,43600,44200,535924,-0.2257336343115124
2025-06-11,44550,45350,44150,44450,613754,0.5656108597285068
2025-06-12,44250,46500,44250,44800,1236590,0.7874015748031495
2025-06-13,44550,44700,42550,42850,707979,-4.352678571428571
2025-06-16,42150,43100,41550,42100,452980,-1.7502917152858808
2025-06-17,42350,43000,41400,41550,560646,-1.3064133016627077
2025-06-18,41700,42750,41500,41800,460963,0.601684717208183
2025-06-19,42200,42550,41100,41300,515442,-1.1961722488038278
2025-06-20,41400,44800,41000,44250,1571903,7.142857142857142
2025-06-23,43000,43350,42100,42850,649456,-3.1638418079096042
2025-06-24,44300,50500,44300,48900,3519746,14.11901983663944
2025-06-25,48450,48650,47350,48000,970352,-1.8404907975460123
2025-06-26,48900,49100,46850,47350,787823,-1.3541666666666667
2025-06-27,47300,47500,44650,44950,807129,-5.068637803590286
2025-06-30,45250,46300,44650,45150,584486,0.44493882091212456
2025-07-01,45250,46450,44750,45500,708583,0.7751937984496124
2025-07-02,45150,45700,44700,45650,405636,0.32967032967032966
2025-07-03,46350,48550,46050,48100,1347139,5.3669222343921135
2025-07-04,47550,47700,46600,46850,557597,-2.598752598752599
2025-07-07,47300,47850,45150,45200,566169,-3.5218783351120595
2025-07-08,45200,45900,44500,44900,448922,-0.6637168141592921
2025-07-09,45400,45800,44550,44800,381876,-0.22271714922048996
2025-07-10,45250,45350,44650,45300,460539,1.1160714285714286
2025-07-11,45800,48250,45650,47200,1483975,4.194260485651214
2025-07-14,47800,49300,46400,47800,970963,1.2711864406779663
2025-07-15,47650,48100,47000,47200,515420,-1.2552301255230125
2025-07-16,47000,47450,46050,46100,374233,-2.330508474576271
2025-07-17,47150,48300,46200,46600,627501,1.0845986984815619
2025-07-18,47500,49550,47350,48450,2148618,3.969957081545064
2025-07-21,48650,50200,48300,49600,1147605,2.3735810113519094
2025-07-22,50200,50300,47650,47700,878043,-3.8306451612903225
2025-07-23,48700,48750,46800,48000,520211,0.628930817610063
2025-07-24,48100,49400,47900,48750,675847,1.5625
2025-07-25,48600,52400,48100,50800,2119639,4.205128205128205
2025-07-28,51400,52800,50300,51900,1138592,2.1653543307086616
2025-07-29,51000,51000,49900,49900,721467,-3.8535645472061653
2025-07-30,49950,51600,49500,51000,765856,2.2044088176352705
2025-07-31,52100,52100,49000,49300,963424,-3.3333333333333335
2025-08-01,48750,49950,47650,47700,657619,-3.2454361054766734
2025-08-04,48250,48700,47450,48000,326479,0.628930817610063
2025-08-05,48400,53800,48400,52100,2182627,8.541666666666666
2025-08-06,52400,53800,51000,51900,1360405,-0.3838771593090211
2025-08-07,52600,52600,51000,51900,476041,0.0
2025-08-08,52000,53000,51700,52000,488052,0.1926782273603083
2025-08-11,53000,54900,53000,54500,1430799,4.807692307692308
2025-08-12,53800,59400,53400,57100,2793008,4.770642201834862
2025-08-13,58500,58500,56600,57200,803481,0.17513134851138354
2025-08-14,57700,59000,57200,58600,924021,2.4475524475524475
2025-08-18,59000,59400,56100,56100,736504,-4.266211604095563
2025-08-19,56800,57800,55600,56500,612230,0.7130124777183601
2025-08-20,54700,56700,54600,55100,604280,-2.47787610619469
2025-08-21,55200,55300,53600,54300,546866,-1.4519056261343013
2025-08-22,53900,54500,53300,53700,311691,-1.1049723756906076
2025-08-25,55100,55900,54400,55200,441214,2.793296089385475
2025-08-26,55300,55700,54700,55500,455783,0.5434782608695652
2025-08-27,55900,57100,54800,55000,580856,-0.9009009009009009
2025-08-28,55500,55700,52500,52500,731061,-4.545454545454546
2025-08-29,52600,52700,50500,50600,688283,-3.619047619047619
2025-09-01,50200,51100,49700,49900,369736,-1.383399209486166
2025-09-02,50300,50400,49450,50300,291163,0.8016032064128256
2025-09-03,50100,50400,49700,49900,250529,-0.7952286282306162
2025-09-04,51200,51200,49900,50100,310131,0.4008016032064128
2025-09-05,50600,50700,49750,49800,304167,-0.5988023952095809
2025-09-08,49000,50300,49000,49600,319023,-0.4016064257028112
2025-09-09,49750,50100,49300,49600,332898,0.0
2025-09-10,49350,49550,48300,49200,736840,-0.8064516129032258
2025-09-11,49300,49500,48550,48600,781656,-1.2195121951219512
2025-09-12,49250,49650,49100,49100,807056,1.02880658436214
2025-09-15,49800,50800,49500,49500,762016,0.8146639511201629
2025-09-16,50300,50500,49200,49200,738049,-0.6060606060606061
2025-09-17,49550,50400,49150,49750,455056,1.1178861788617886
2025-09-18,50000,50600,49350,50600,458044,1.7085427135678393
2025-09-19,50500,50600,49750,49750,449408,-1.6798418972332017
2025-09-22,49850,50500,49550,49550,358570,-0.4020100502512563
2025-09-23,49750,49950,49250,49650,374300,0.20181634712411706
2025-09-24,50300,50500,48300,48550,521001,-2.2155085599194364
2025-09-25,48800,50200,48800,50100,526692,3.192584963954686
2025-09-26,49500,49550,48050,48100,472959,-3.992015968063872
2025-09-29,48700,48700,47600,48400,315622,0.6237006237006237
2025-09-30,48200,48250,47450,47450,320641,-1.962809917355372
2025-10-01,47650,47850,46900,47200,333265,-0.5268703898840885
2025-10-02,47450,48250,47350,47350,455731,0.31779661016949157
2025-10-10,47350,47450,46000,46550,591058,-1.689545934530095
2025-10-13,45900,49150,45550,48600,817657,4.403866809881848
2025-10-14,49000,51100,48500,50400,1247871,3.7037037037037033
2025-10-15,50500,50700,49550,50600,439055,0.3968253968253968
2025-10-16,50700,57700,50400,57700,2693674,14.031620553359684
2025-10-17,61600,73900,59400,73300,11077590,27.03639514731369
2025-10-20,74800,80300,70700,77700,7848219,6.002728512960437
2025-10-21,77200,81700,74100,75900,4655287,-2.3166023166023164
2025-10-22,79800,88500,78700,87400,7354068,15.151515151515152
2025-10-23,87200,87200,81500,81500,2106961,-6.750572082379863
2025-10-24,83900,89100,83900,88300,2405485,8.343558282208589
2025-10-27,91300,94100,89700,93800,2529060,6.2287655719139305
2025-10-28,96700,98400,90300,97200,3167748,3.624733475479744
2025-10-29,95500,95800,91500,93100,1769813,-4.218106995884774
2025-10-30,92700,98700,89000,89200,2829987,-4.189044038668099
2025-10-31,86800,92300,86500,88000,2076158,-1.345291479820628
2025-11-03,91400,96000,88100,94800,2687046,7.727272727272727
2025-11-04,100000,102400,94300,95700,2905365,0.949367088607595
2025-11-05,92800,96300,87300,92800,6536141,-3.0303030303030303
2025-11-06,97000,100900,93100,93200,5661883,0.43103448275862066
2025-11-07,90400,94800,87100,87200,3748283,-6.437768240343347
2025-11-10,88400,89800,82900,87900,4222485,0.8027522935779817
2025-11-11,89300,99800,89100,94100,12469599,7.053469852104664
2025-11-12,95500,95900,92400,93600,2934215,-0.5313496280552604
2025-11-13,92400,95900,91700,94700,3328565,1.1752136752136753
2025-11-14,91300,93800,89700,89900,2562326,-5.068637803590286
2025-11-17,91200,92000,87300,88200,2118696,-1.8909899888765296
2025-11-18,88800,90100,81600,81600,3490767,-7.482993197278912
2025-11-19,81700,83100,78700,79300,2668789,-2.8186274509803924
2025-11-20,81200,85600,80600,83100,2748517,4.791929382093317
2025-11-21,78500,81900,78500,78800,1613229,-5.174488567990373
2025-11-24,79700,80000,74100,75300,2486630,-4.441624365482234
2025-11-25,78000,78700,74700,75200,1687724,-0.13280212483399734
2025-11-26,76600,84100,76000,83500,3702745,11.037234042553191
2025-11-27,83900,85100,81800,81900,1946496,-1.9161676646706587
2025-11-28,84500,86000,82500,84500,2316467,3.1746031746031744
2025-12-01,86800,95000,86300,93000,8010476,10.059171597633137
2025-12-02,93000,95600,90000,94100,4631955,1.1827956989247312
2025-12-03,94400,96200,92600,93400,2377262,-0.7438894792773645
2025-12-04,93800,94700,91000,91500,2051894,-2.0342612419700217
2025-12-05,90500,99000,90400,96900,8523311,5.901639344262295
2025-12-08,99700,119000,99000,117500,19608074,21.25902992776058
2025-12-09,114600,119600,112900,117800,7636333,0.2553191489361702
2025-12-10,120200,121600,115500,116800,5816960,-0.8488964346349746
2025-12-11,117500,118200,112500,112800,4019192,-3.4246575342465753
2025-12-12,113500,116400,108500,111400,4218295,-1.2411347517730498
2025-12-15,108600,112400,108100,110200,2409445,-1.0771992818671454
2025-12-16,110200,110300,100700,101300,3953462,-8.076225045372052
2025-12-17,102900,107700,100700,103300,3654517,1.9743336623889436
2025-12-18,99200,101700,98300,98400,2739251,-4.743465634075508
2025-12-19,99700,100000,92100,96800,5129836,-1.6260162601626018
2025-12-22,97700,100000,96000,98000,2277043,1.2396694214876034
2025-12-23,99000,99100,96000,97300,1487391,-0.7142857142857143
2025-12-24,98300,99900,97050,97300,1784169,0.0
2025-12-26,97500,100800,95300,97000,2388776,-0.3083247687564234
2025-12-29,94700,100300,93500,96900,2671495,-0.10309278350515465
2025-12-30,95100,95200,90500,90800,2856805,-6.29514963880289
2026-01-02,89900,91700,87800,88300,1792900,-2.753303964757709
2026-01-05,87000,91500,87000,89900,1813119,1.8120045300113252
2026-01-06,95800,96000,91600,93200,1874200,3.6707452725250276
2026-01-07,93500,96000,91600,92500,1261733,-0.7510729613733905
2026-01-08,93400,94800,91500,91600,1071272,-0.9729729729729729
2026-01-09,92900,93000,88000,88000,1595043,-3.9301310043668125
2026-01-12,87100,95500,87100,93800,3085608,6.59090909090909
2026-01-13,95300,97600,92600,97300,1930443,3.731343283582089
2026-01-14,97300,97400,93300,94200,1228861,-3.1860226104830422
2026-01-15,93600,95500,92600,94700,1164784,0.5307855626326964
2026-01-16,94900,96000,91800,92600,1150134,-2.2175290390707496
2026-01-19,91400,95900,91000,95000,1854083,2.591792656587473
2026-01-20,95300,101000,94500,98300,3536949,3.4736842105263155
2026-01-21,95400,97400,93300,95100,1690839,-3.255340793489318
2026-01-22,96800,107300,95500,105000,6816773,10.410094637223976
2026-01-23,109700,109700,100500,105900,3553071,0.8571428571428572
2026-01-26,109200,130300,108400,130200,14466132,22.946175637393768
2026-01-27,126800,140000,126100,138400,11468680,6.29800307219662
2026-01-28,139700,169800,139600,168600,16902593,21.820809248554912
2026-01-29,174800,182700,158700,172000,9935241,2.0166073546856467
2026-01-30,171100,173000,162200,162500,4558463,-5.523255813953488
2026-02-02,164800,176600,159100,162500,7627888,0.0
2026-02-03,170100,170300,160300,169800,3998633,4.492307692307692
2026-02-04,168400,184500,168000,175800,5710647,3.53356890459364
2026-02-05,175000,180500,163100,167500,3473833,-4.721274175199089
2026-02-06,158600,162700,153400,155800,3372413,-6.985074626865671
2026-02-09,162200,165400,152000,159300,3691114,2.246469833119384
2026-02-10,160200,164500,155400,156000,1951145,-2.0715630885122414
2026-02-11,156600,157300,152100,152500,1350060,-2.2435897435897436
